text	is_ambiguous	disambiguations
The hospital is being sued by six foot surgeons.	yes	['The hospital is being sued by six surgeons who are also foot specialists, The hospital is being sued by six surgeons who are six feet tall.']
The hospital is being sued by six foot practitioners.	yes	['The hospital is being sued by six feet tall practitioners, The hospital is being sued by practitioners who specialize in six-foot treatment']
The hospital is being sued by six chiropodists.	yes	['The hospital is being sued by six chiropodists who are also medical professionals, The hospital is being sued by six people who specialize in the care of feet (chiropodists) and have a connection to the hospital (e.g. employees, contractors) or the care they provided to patients at the hospital.']
The hospital is being sued by six foot experts.	yes	['The hospital is being sued by six experts in the field of feet, The hospital is being sued by six feet (as in, the physical length of six feet) experts.']
The hospital is being sued by six foot technicians.	yes	['The hospital is being sued by six technicians who work with feet, The hospital is being sued by six people who are each six feet tall.']
The hospital is being sued by six foot docs.	yes	['The hospital is being sued by six doctors who are also 6 feet tall, The hospital is being sued by six doctors who are foot doctors']
The hospital is being sued by five foot doctors.	yes	['The hospital is being sued by five doctors who specialize in feet, The hospital is being sued by five doctors who are feet (e.g. stumps or amputations) of some other patients.']
The hospital is being sued by seven foot surgeons.	yes	['The hospital is being sued by seven surgeons who specialize in foot surgery, The hospital is being sued by seven surgeons who are also seven feet tall']
The hospital is being sued by five foot surgeons.	yes	['The hospital is being sued by five surgeons who specialize in foot surgery, The hospital is being sued by five surgeons who are also feet.']
The hospital is being sued by five foot nurses.	yes	['The hospital is being sued by five nurses who are also foot doctors, The hospital is being sued by five nurses who work in the foot department of the hospital.']
The hospital is being sued by seven foot experts.	yes	['The hospital is being sued by seven foot experts in the field of medicine, The hospital is being sued by seven experts who are exactly 7 feet tall.']
The hospital is being sued by six foot nurses.	yes	['The hospital is being sued by six nurses who are 6 feet tall, The hospital is being sued by six nurses who are nurses with the first name Foot.']
The hospital is being sued by six foot unicorns.	yes	['The hospital is being sued by six foot tall unicorns, The hospital is being sued by unicorns that are six feet long.']
The hospital is being sued by six foot pineapples.	yes	"[""The hospital is being sued by six people named Pineapples, The hospital is being sued by a hospital equipment or facility named 'six foot pineapples'.""]"
The hospital is being sued by six foot rainbows.	yes	['The hospital is being sued by six people who are also rainbows, The hospital is being sued by rainbows that are six feet long and are also somehow being sued.']
The hospital is being sued by six foot giants.	yes	['The hospital is being sued by six people who are unusually tall, The hospital is being sued by six giants, which are a mythical species that are typically depicted as being extremely tall.']
The hospital is being sued by six foot desks.	yes	['The hospital is suing six-foot-tall desks, The hospital is being sued by six people who are desks.']
The hospital is being sued by six foot buildings.	yes	['The hospital is being sued by six foot tall buildings, The hospital is being sued by buildings that are six feet tall in length.']
The hospital is being sued by six foot hospitals.	yes	['The hospital is being sued by six hospitals, The hospital is being sued by hospitals that are six feet tall.']
The hospital is being sued by six foot schools.	yes	['The hospital is being sued by six schools that are also foot institutions, The hospital is being sued by six feet, which are a unit of measurement, and the schools are the ones suing the hospital.']
The hospital is being sued by six foot telescopes.	yes	['The hospital is being sued by six people who are also telescopes, The hospital is being sued by six telescopes that are being used to observe something related to the hospital.']
The hospital is being sued by six foot pillows.	yes	['The hospital is being sued by six people who are using pillows as a form of protest or demonstration, The hospital is being sued by six pillows that are being used as a prop or exhibit in a lawsuit.']
The hospital is being sued by six foot honors.	yes	['The hospital is being sued by six people who received honors, The hospital is being sued by six honors that the hospital is giving out.']
The hospital is being sued by six foot raptors.	yes	['The hospital is being sued by six foot tall raptors, The hospital is being sued by raptors that are six feet long']
The hospital is being sued by six foot horrors.	yes	['The hospital is being sued by six people who are extremely tall, The hospital is being sued by six creatures that are 6 feet tall and are considered horrors or monsters.']
The hospital is being sued by six foot auctors.	yes	['The hospital is being sued by six authors, The hospital is being sued by six foot authors (a type of medical professional) in the field of auctology (the study of authors) or auctors (a rare or obsolete term for authors) in the field of medicine.']
The hospital is being sued by six foot authors.	yes	['The hospital is being sued by authors who are exactly 6 feet tall, The hospital is being sued by authors who are writing about six feet tall material.']
The clinic is being sued by six foot doctors.	yes	['The clinic is being sued by six doctors who specialize in feet, The clinic is being sued by six doctors who are all six feet tall.']
The medical center is being sued by six foot doctors.	yes	['The medical center is being sued by six doctors who specialize in feet, The medical center is being sued by six doctors who are six feet tall.']
The infirmary is being sued by six foot doctors.	yes	['The infirmary is being sued by six doctors who are all six feet tall, The infirmary is being sued by doctors who are suing six other doctors who are each six feet tall.']
The healthcare facility is being sued by six foot doctors.	yes	['The healthcare facility is being sued by six doctors who are 6 feet tall, The healthcare facility is being sued by doctors who specialize in feet.']
The sanatorium is being sued by six foot doctors.	yes	['The sanatorium is being sued by six doctors who are also 6 feet tall, The sanatorium is being sued by doctors who are suing six feet as a medical facility']
The university is being sued by six foot doctors.	yes	['The university is being sued by six doctors who specialize in feet, The university is being sued by six doctors who are six feet tall.']
The health center is being sued by six foot doctors.	yes	['The health center is being sued by six doctors who specialize in foot-related issues, The health center is being sued by six doctors who are six feet tall.']
The nursing home is being sued by six foot doctors.	yes	['The nursing home is being sued by six doctors who are 6 feet tall, The nursing home is being sued by doctors who are suing six feet of land that belongs to the nursing home.']
The medical institution is being sued by six foot doctors.	yes	['The medical institution is being sued by six doctors who specialize in foot care, The medical institution is being sued by six doctors who are six feet tall.']
The ward is being sued by six foot doctors.	yes	['The ward is being sued by six doctors who specialize in feet, The ward is being sued by six doctors who are six feet tall and work in a hospital department called doctors.']
The asylum is being sued by six foot doctors.	yes	['The asylum is being sued by six doctors who are also six feet tall, The asylum is being sued by six doctors who are specializing in the field of foot care.']
The hospice is being sued by six foot doctors.	yes	"[""The hospice is being sued by six doctors who are also foot specialists, The hospice is being sued by six doctors who are being referred to as 'foot doctors' in a colloquial or informal sense.""]"
The medical clinic is being sued by six foot doctors.	yes	['The medical clinic is being sued by six doctors who specialize in feet, The medical clinic is being sued by six doctors who are six feet tall.']
The eldercare home is being sued by six foot doctors.	yes	['The eldercare home is being sued by six doctors who are also 6 feet tall, The eldercare home is being sued by doctors who specialize in feet.']
The school is being sued by six foot doctors.	yes	['The school is being sued by six doctors who specialize in feet, The school is being sued by six doctors who are six feet tall.']
The convalescent home is being sued by six foot doctors.	yes	['The convalescent home is being sued by doctors who are six feet tall, The convalescent home is being sued by doctors who are six foot doctors (a unusual or fictional profession)']
The health clinic is being sued by six foot doctors.	yes	['The health clinic is being sued by six doctors who specialize in feet, The health clinic is being sued by six doctors who are six feet tall and are suing the clinic.']
The healthcare institution is being sued by six foot doctors.	yes	['The healthcare institution is being sued by six doctors who are 6 feet tall, The healthcare institution is being sued by doctors who specialize in feet.']
The trauma center is being sued by six foot doctors.	yes	['The trauma center is being sued by six doctors who specialize in feet, The trauma center is being sued by six doctors who are six feet tall.']
The urgent care center is being sued by six foot doctors.	yes	['The urgent care center is being sued by six doctors who are also six feet tall, The urgent care center is being sued by six doctors who specialize in feet.']
The very is being sued by six foot doctors.	yes	"[""The very company 'The Very Group' is being sued by six doctors who are 6 feet tall, The company 'The Very' is being sued by six doctors who are being very good at their job.""]"
The waterfall is being sued by six foot doctors.	yes	['The waterfall is being sued by six doctors who specialize in feet, The waterfall is being sued by six doctors who are six feet tall']
The throwback is being sued by six foot doctors.	yes	"[""The throwback (a band) is being sued by six doctors who are 6 feet tall, The throwback (a nostalgic reference) is being sued by six doctors who are being referred to as 'foot doctors' (podiatrists) or 'foot and mouth doctors' (a colloquialism)""]"
The pineapple is being sued by six foot doctors.	yes	['The pineapple is being sued by six doctors who are six feet tall, The six foot doctors are suing the pineapple.']
The rainbow is being sued by six foot doctors.	yes	['The rainbow is being sued by six doctors who are also six feet tall, The rainbow is being sued by six doctors who are specialized in feet.']
The pillow is being sued by six foot doctors.	yes	['The pillow is being sued by six doctors who are all six feet tall, The pillow is being sued by six doctors who are doctors of feet.']
The pancake is being sued by six foot doctors.	yes	['The pancake is being sued by six doctors who are all 6 feet tall, The pancake is being sued by six doctors who are suing the foot doctors.']
The seashell is being sued by six foot doctors.	yes	['The seashell is being sued by six doctors who are also six feet tall, The seashell is being sued by six doctors who are suing six-foot tall individuals.']
The unicorn is being sued by six foot doctors.	yes	['The unicorn is being sued by six doctors who are six feet tall, The unicorn is being sued by doctors who are suing six feet on behalf of the unicorn']
The mushroom is being sued by six foot doctors.	yes	['The doctors are suing the mushroom, The mushroom is being sued by doctors who are six feet tall']
The comet is being sued by six foot doctors.	yes	['The comet is being sued by six doctors who specialize in feet, The comet is being sued by six doctors, all of whom are six feet tall.']
The snowflake is being sued by six foot doctors.	yes	['The snowflake is suing six doctors who are six feet tall, Six doctors who are suing the snowflake are six feet tall.']
The jellyfish is being sued by six foot doctors.	yes	['The jellyfish is being sued by six doctors who are also six feet tall, The jellyfish is being sued by six doctors who have a foot as their last name.']
The candle is being sued by six foot doctors.	yes	['The candle is being sued by six doctors who are all 6 feet tall, The candle is being sued by six doctors who are being measured at 6 feet each.']
The telescope is being sued by six foot doctors.	yes	['The telescope is being sued by six doctors who are also six feet tall, The telescope is being sued by six doctors who are suing a person named Foot.']
The verical is being sued by six foot doctors.	yes	['The six foot doctors are suing the vertical, The vertical is being sued by doctors who are six feet tall']
The tropical is being sued by six foot doctors.	yes	['The tropical region is being sued by six doctors who are also six feet tall, The tropical region is being sued by six foot doctors, which are a type of medical professional.']
The topical is being sued by six foot doctors.	yes	['The topic is being sued by six doctors who specialize in feet, The topic is being sued by six doctors who are six feet tall and specialize in a specific area of medicine.']
The typical is being sued by six foot doctors.	yes	['The typical is a group of six foot doctors, Six doctors, each six feet tall, are suing.']
The chemical is being sued by six foot doctors.	yes	['The chemical is being sued by six doctors who specialize in feet, The chemical is being sued by six doctors who are six feet tall and specialize in a particular area of medicine.']
The trauma center is being sued by six foot docs.	yes	"[""The trauma center is being sued by six doctors who are also six feet tall, The trauma center is being sued by six doctors, and the 'docs' refer to medical doctors.""]"
The urgent care center is being sued by six foot nurses.	yes	['The urgent care center is being sued by nurses who are six feet tall, The urgent care center is being sued by six nurses who are working at the foot of the building.']
The clinic is being sued by six podiatrists.	yes	['The clinic is being sued by six podiatrists who are also patients there, The clinic is being sued by six podiatrists who are suing the clinic as a group of professionals.']
The medical center is being sued by six foot physicians.	yes	['The medical center is being sued by six physicians who are all 6 feet tall, The medical center is being sued by six physicians who are suing each other because of a dispute over a 6-foot-tall medical device.']
The infirmary is being sued by six foot medical practitioners.	yes	['The infirmary is being sued by six foot tall medical practitioners, The infirmary is being sued by medical practitioners who are six feet long.']
The healthcare facility is being sued by six foot surgeons.	yes	['The healthcare facility is being sued by six surgeons who are also foot specialists, The healthcare facility is being sued by six surgeons who are six feet tall.']
The sanatorium is being sued by six foot practitioners.	yes	['The sanatorium is being sued by six people who practice foot care, The sanatorium is being sued by six people who practice martial arts with their feet as the primary focus']
The university is being sued by six chiropodists.	yes	['The university is being sued by six chiropodists who are also students at the university, The university is being sued by six people who are chiropodists as their profession.']
The health center is being sued by six foot experts.	yes	['The health center is being sued by six experts who are feet tall, The health center is being sued by six experts who are specialists in feet or foot-related issues.']
The nursing home is being sued by six foot technicians.	yes	['The nursing home is being sued by six foot technicians who work there, The nursing home is being sued by six people who are six feet tall and are technicians in some other field.']
The medical institution is being sued by six foot docs.	yes	"[""The medical institution is being sued by doctors who are 6 feet tall, The medical institution is being sued by medical doctors who are named 'six foot docs'.""]"
The ward is being sued by six foot nurses.	yes	"[""The ward is being sued by six nurses who are six feet tall, The ward is being sued by six nurses who work at a foot clinic called 'Nurses'.""]"
The asylum is being sued by six podiatrists.	yes	['The asylum is being sued by six podiatrists who specialize in foot care, The asylum is being sued by six people who are podiatrists, and the lawsuit is related to their profession.']
The hospice is being sued by six foot physicians.	yes	['The hospice is suing six physicians who are each 6 feet tall, The hospice is being sued by six physicians who are the height of 6 feet.']
The medical clinic is being sued by six foot medical practitioners.	yes	['The medical clinic is being sued by six doctors who are also foot practitioners, The medical clinic is being sued by six medical practitioners who are each 6 feet tall']
The eldercare home is being sued by six foot surgeons.	yes	['The eldercare home is being sued by six surgeons who are also 6 feet tall, The eldercare home is being sued by six surgeons who are 6 feet long (e.g. surgical tools or equipment) and are operated by other people.']
The school is being sued by six foot practitioners.	yes	"[""The school is being sued by six people who are 6 feet tall, The school is being sued by six people who practice foot-related activities (e.g. dance, martial arts) called 'practitioners'.""]"
The convalescent home is being sued by six chiropodists.	yes	['The convalescent home is being sued by six chiropodists who are also residents of the home, The convalescent home is being sued by six chiropodists who are providing medical care to the residents of the home']
The health clinic is being sued by six foot experts.	yes	['The health clinic is being sued by six foot experts in a specific field (e.g., podiatry), The health clinic is being sued by six experts who are six feet tall and claim to be experts in a particular field.']
The healthcare institution is being sued by six foot technicians.	yes	['The healthcare institution is being sued by six technicians who work with feet, The healthcare institution is being sued by six people named Foot.']
The very is being sued by six foot unicorns.	yes	"[""The company 'The Very Group' is being sued by six foot unicorns, There are six unicorns, each one being sued by 'The Very' entity.""]"
The waterfall is being sued by six foot pineapples.	yes	['The waterfall is being sued by six people who are also pineapples, The waterfall is being sued by six pineapples that are also feet tall']
The throwback is being sued by six foot rainbows.	yes	['The throwback (a person or entity) is being sued by six people who are wearing rainbows as a fashion accessory, The throwback (a nostalgic reference to a past event or style) is being sued by six rainbows that are somehow being personified as suing entities.']
The pineapple is being sued by six foot giants.	yes	['The pineapple is being sued by six foot tall giants, The pineapple is being sued by giants who are six feet tall in size or height.']
The rainbow is being sued by six foot desks.	yes	['The rainbow is suing six foot desks, Six desks are being sued by the rainbow because they are six feet tall.']
The pillow is being sued by six foot buildings.	yes	['The pillow is being sued by six-foot-tall buildings, The pillow is being sued by buildings that are six feet long.']
The pancake is being sued by six foot hospitals.	yes	['The pancake is being sued by six hospitals that specialize in feet, The pancake is being sued by hospitals that are six feet tall.']
The seashell is being sued by six foot schools.	yes	['The seashell is being sued by schools of fish, The seashell is being sued by schools (institutions of learning) and six feet is a measurement.']
The center is being sued by six foot telescopes.	yes	['The center is being sued by six telescopes that are 6 feet long, The center is being sued by telescopes that are being used to observe something 6 feet away from the center.']
The mushroom is being sued by six foot pillows.	yes	['The mushroom is being sued by six people who are using pillows as their legal representation, The mushroom is being sued by six pillows that are somehow being used as a metaphor for people or entities.']
The comet is being sued by six foot unicorns.	yes	"[""The comet is being sued by six unicorns that are six feet tall, The comet is being sued by unicorns that are being ridden by six people named 'foot'""]"
The snowflake is being sued by six foot pineapples.	yes	"[""The snowflake is suing six foot pineapples, Six pineapples are suing the snowflake because it's being six feet tall.""]"
The jellyfish is being sued by six foot rainbows.	yes	['The jellyfish is being sued by six foot rainbows, The six foot rainbows are suing the jellyfish']
The candle is being sued by six foot giants.	yes	['The candle is being sued by six foot tall giants, The candle is being sued by giants who are six feet tall']
The telescope is being sued by six foot desks.	yes	['The telescope is being sued by six people who are using desks that are six feet long, The telescope is being sued by six desks that are six feet long and are being used by someone or something.']
The vertical is being sued by six foot honors.	yes	['The vertical is suing six people who have the honor of being six feet tall, The vertical is being sued by six people who have the honor of being honored as six-footers.']
The tropical is being sued by six foot raptors.	yes	['The tropical is suing six foot raptors, The tropical is being sued by a group of six-foot-tall raptors.']
The topical is being sued by six foot horrors.	yes	['The topic is being sued by six foot tall horrors, The topic is being sued by six foot long horrors']
The typical is being sued by six foot auctors.	yes	['The typical is being sued by six authors, The typical height is being sued by six foot authors']
The chemical is being sued by six foot authors.	yes	"[""The chemical is being sued by authors who are 6 feet tall, The chemical is being sued by authors named 'six foot'.""]"
Helen got lunch ready for her daughter wearing a summer dress.	yes	['Helen is wearing a summer dress, The daughter is wearing the summer dress']
Her daughter got lunch ready for Helen wearing a summer dress.	yes	['Helen is wearing a summer dress, The daughter is wearing the summer dress']
Summer daughter got Helen dress summer lunch ready for wearing a.	yes	['Helen got summer as an adjective to describe the dress, Helen got the daughter a dress for summer', 'The daughter got Helen a dress for summer, and also got lunch ready for someone wearing a dress']
Helen got lunch ready for her daughter wearing a summer dress.	yes	['Helen is wearing a summer dress, The daughter is wearing the summer dress']
Helen got lunch ready for her daughter wearing a summer shirt.	yes	['Helen is wearing a summer shirt, The daughter is wearing a summer shirt']
Helen got lunch ready for her daughter wearing a winter shirt.	yes	['Helen is wearing a winter shirt, The daughter is wearing the winter shirt']
Helen got lunch ready for her daughter wearing a winter dress.	yes	['Helen is wearing a winter dress, The daughter is wearing the winter dress']
Helen got lunch ready for her daughter wearing a winter scarf.	yes	['Helen is wearing a winter scarf, The daughter is wearing the winter scarf']
Helen got lunch ready for her daughter wearing a winter skirt.	yes	['Helen is wearing a winter skirt, The daughter is wearing the winter skirt']
Helen got lunch ready for her daughter wearing a fall jacket.	yes	['Helen is wearing a fall jacket, The daughter is wearing the fall jacket']
Helen got lunch ready for her daughter wearing a winter robe.	yes	['Helen is wearing a winter robe, The daughter is wearing the winter robe']
Helen got lunch ready for her daughter wearing a summer robe.	yes	['Helen is wearing a summer robe, The daughter is wearing the summer robe']
Helen got lunch ready for her daughter wearing a spring outfit.	yes	['Helen is wearing a spring outfit, The daughter is wearing a spring outfit']
Helen got lunch ready for her daughter wearing a summer hat.	yes	['Helen is wearing a summer hat, The daughter is wearing the summer hat']
Helen got lunch ready for her daughter wearing a winter hat.	yes	['Helen is wearing a winter hat, The daughter is wearing the winter hat']
Helen got lunch ready for her daughter wearing a summer jacket.	yes	['Helen is wearing a summer jacket, The daughter is wearing the summer jacket']
Helen got lunch ready for her daughter wearing a summer swimsuit.	yes	['Helen is wearing a summer swimsuit, The daughter is wearing the summer swimsuit']
Helen got lunch ready for her daughter wearing a winter coat.	yes	['Helen is wearing the winter coat, The daughter is wearing the winter coat']
Helen got lunch ready for her daughter wearing a clown costume.	yes	['Helen is wearing a clown costume, The daughter is wearing the clown costume']
Helen got lunch ready for her daughter wearing a firefighter uniform.	yes	['Helen is wearing a firefighter uniform, The daughter is wearing the firefighter uniform']
Helen got lunch ready for her daughter wearing a ninja costume.	yes	['Helen is wearing a ninja costume, The daughter is wearing the ninja costume']
Helen got lunch ready for her daughter wearing a spacesuit.	yes	"[""Helen is wearing a spacesuit for her daughter's space-related activity, Helen is preparing lunch for her daughter who is wearing a spacesuit for some reason.""]"
Helen got lunch ready for her daughter wearing a superhero cape.	yes	['Helen is wearing a superhero cape as a costume, Helen is preparing lunch for her daughter who is wearing a superhero cape', 'Helen is wearing a superhero cape while preparing lunch for her daughter']
Helen got lunch ready for her daughter wearing a wizard robe.	yes	"[""Helen is wearing a wizard robe for her daughter's costume, Helen is getting lunch ready for her daughter while wearing a wizard robe as a casual outfit.""]"
Helen got lunch ready for her daughter wearing a dinosaur costume.	yes	['Helen is wearing a dinosaur costume, The daughter is wearing the dinosaur costume']
Helen got lunch ready for her daughter wearing a cowboy hat.	yes	['Helen is wearing a cowboy hat, The daughter is wearing a cowboy hat']
Helen got lunch ready for her daughter wearing a mermaid tail.	yes	['Helen is wearing a mermaid tail as a costume, Helen prepared lunch for her daughter who is wearing a mermaid tail.']
Helen got lunch ready for her daughter wearing a summer telescope.	yes	['Helen is wearing a summer telescope to observe the sky, Helen is wearing a summer dress and giving a telescope to her daughter as part of lunch preparation']
Helen got lunch ready for her daughter wearing a drummer vest.	yes	['Helen is wearing a vest that has a drummer as a design or logo, Helen is wearing a vest that makes her a drummer or a musician.']
Helen got lunch ready for her daughter wearing a bummer tress.	yes	['Helen is wearing a tress (a type of hairstyle), Helen is preparing lunch for her daughter who is wearing a tress (a type of hairstyle)', 'Helen is wearing a tress (a type of hairstyle) while preparing lunch for her daughter, the tress is a hairpiece or accessory that Helen is wearing']
Helen got lunch ready for her daughter wearing a shutter address.	yes	['Helen is wearing a shutter address, Helen is wearing a dress or clothing with a shutter address label or logo on it.']
Helen got lunch ready for her daughter wearing a runner mess.	yes	"[""Helen is wearing a runner's mess, Helen is wearing a mess while preparing lunch for her daughter""]"
Helen got lunch ready for her daughter wearing a butter stress.	yes	['Helen is wearing a butter stress, The butter is being used to prepare a lunch for her daughter wearing a stress (e.g. a stressful situation)']
The scientist got lunch ready for her daughter wearing a summer dress.	yes	['The scientist is wearing a summer dress, The daughter is wearing a summer dress']
The teacher got lunch ready for her daughter wearing a summer dress.	yes	['The teacher is wearing a summer dress, The daughter is wearing a summer dress']
The surfer got lunch ready for her daughter wearing a summer dress.	yes	['The surfer is wearing a summer dress, The daughter is wearing a summer dress']
Grace got lunch ready for her daughter wearing a summer dress.	yes	['Helen is wearing a summer dress, The daughter is wearing the summer dress']
Ella got lunch ready for her daughter wearing a summer dress.	yes	['Ella is wearing a summer dress, The daughter is wearing the summer dress']
Ava got lunch ready for her daughter wearing a summer dress.	yes	"[""Ava is wearing a summer dress, The summer dress is worn by Ava's daughter""]"
Nora got lunch ready for her daughter wearing a summer dress.	yes	['Nora is wearing a summer dress while preparing lunch for her daughter, Nora is wearing a summer dress and has her daughter wear it while preparing lunch for her']
Zoe got lunch ready for her daughter wearing a summer dress.	yes	['Zoe is wearing a summer dress, The daughter is wearing the summer dress']
Luna got lunch ready for her daughter wearing a summer dress.	yes	['Luna is wearing a summer dress, The summer dress is the dress Luna got ready for her daughter to wear for lunch.']
Avery got lunch ready for her daughter wearing a summer dress.	yes	"[""Avery is wearing a summer dress, Avery's daughter is wearing a summer dress""]"
The queen got lunch ready for her daughter wearing a summer dress.	yes	['The queen is wearing a summer dress, The daughter is wearing a summer dress']
Scarlett got lunch ready for her daughter wearing a summer dress.	yes	['Scarlett is wearing a summer dress, The summer dress is the dress Scarlett got ready for her daughter to wear for lunch.']
Violet got lunch ready for her daughter wearing a summer dress.	yes	['Violet is wearing a summer dress, The daughter is wearing a summer dress']
Evelyn got lunch ready for her daughter wearing a summer dress.	yes	"[""Evelyn is wearing a summer dress, The summer dress is what Evelyn got ready for her daughter's lunch.""]"
Alice got lunch ready for her daughter wearing a summer dress.	yes	['Alice is wearing a summer dress, The daughter is wearing the summer dress']
The nurse got lunch ready for her daughter wearing a summer dress.	yes	['The nurse got lunch ready for her daughter while wearing a summer dress, The nurse got lunch ready for her daughter who was wearing a summer dress as part of her attire.']
Mia got lunch ready for her daughter wearing a summer dress.	yes	['Mia is wearing a summer dress, her daughter is wearing a dress in the summer season']
Harper got lunch ready for her daughter wearing a summer dress.	yes	['Harper is wearing a summer dress, The daughter is wearing a summer dress']
Sofia got lunch ready for her daughter wearing a summer dress.	yes	"[""Sofia is wearing a summer dress while preparing lunch for her daughter, Sofia's daughter is wearing a summer dress while Sofia prepares lunch for her.""]"
The woman got lunch ready for her daughter wearing a summer dress.	yes	['The woman is wearing a summer dress, The daughter is wearing a summer dress']
Popsicle got lunch ready for her daughter wearing a summer dress.	yes	['Popsicle is wearing a summer dress, Popsicle got lunch ready for her daughter wearing a summer dress', 'Popsicle got lunch ready for her daughter, and she is wearing a summer dress']
Telescope got lunch ready for her daughter wearing a summer dress.	yes	['Helen is wearing a summer dress, The daughter is wearing the summer dress']
Thunderstorm got lunch ready for her daughter wearing a summer dress.	yes	['Helen is wearing a summer dress, The daughter is wearing the summer dress']
Whisper got lunch ready for her daughter wearing a summer dress.	yes	"[""Whisper is wearing a summer dress, Whisper's daughter is wearing a summer dress""]"
Banana made lunch for her daughter wearing a summer dress.	yes	['Helen is wearing a summer dress, The daughter is wearing the summer dress']
Firecracker got lunch ready for her daughter wearing a summer dress.	yes	"[""Firecracker is wearing a summer dress, Firecracker's daughter is wearing a summer dress""]"
Barplot got lunch ready for her daughter wearing a summer dress.	yes	['Helen is wearing a summer dress, The daughter is wearing the summer dress']
Tornado got lunch ready for her daughter wearing a summer dress.	yes	['Tornado is wearing a summer dress, Tornado got lunch ready for her daughter who is wearing a summer dress']
Pizza prepared lunch for her daughter wearing a summer dress.	yes	['Helen is wearing a summer dress, The daughter is wearing the summer dress']
Pancake got lunch ready for her daughter wearing a summer dress.	yes	['Pancake is wearing a summer dress, The daughter is wearing a summer dress']
Random got lunch ready for her daughter wearing a summer dress.	yes	['Random is wearing a summer dress, The daughter is wearing the summer dress']
Laptop got lunch ready for her daughter wearing a summer dress.	yes	['Laptop, a person, got lunch ready for her daughter, a person, wearing a summer dress. The summer dress is a type of clothing.', 'Laptop, a type of computer, got lunch ready for her, a person, wearing a summer dress, a type of dress.']
Delete got lunch ready for her daughter wearing a summer dress.	yes	['Helen is wearing a summer dress, The daughter is wearing the summer dress']
Window got lunch ready for her daughter wearing a summer dress.	yes	['Helen is wearing a summer dress, The daughter is wearing the summer dress']
Quantum got lunch ready for her daughter wearing a summer dress.	yes	"[""Quantum is wearing a summer dress, Quantum's daughter is wearing a summer dress""]"
Yellen got lunch ready for her daughter wearing a summer dress.	yes	"[""Yellen is wearing a summer dress, Yellen's daughter is wearing a summer dress""]"
Melon got lunch ready for her daughter wearing a summer dress.	yes	['Melon is wearing a summer dress, The daughter is wearing the summer dress']
Ellen got lunch ready for her daughter wearing a summer dress.	yes	['Ellen got lunch ready for her daughter, who was wearing a summer dress; Ellen was wearing a summer dress while preparing lunch for her daughter.']
Cell in got lunch ready for her daughter wearing a summer dress.	yes	['Helen is wearing a summer dress, The daughter is wearing the summer dress']
Eden got lunch ready for her daughter wearing a summer dress.	yes	['Eden is wearing a summer dress, The daughter is wearing a summer dress']
Helen got lunch ready for her mother wearing a summer dress.	yes	['Helen is wearing a summer dress, The mother is wearing the summer dress']
Helen got lunch ready for her sister wearing a summer dress.	yes	['Helen is wearing a summer dress, her sister is getting lunch', 'Helen is getting lunch ready for her sister, who is wearing a summer dress']
Helen got lunch ready for her child wearing a summer dress.	yes	['Helen is wearing a summer dress, The child is wearing the summer dress']
Helen got lunch ready for her nephew wearing a summer dress.	yes	"[""Helen is wearing a summer dress, The summer dress is worn by Helen's nephew""]"
Helen got lunch ready for her cousin wearing a summer dress.	yes	['Helen is wearing a summer dress, The cousin is wearing the summer dress']
Helen got lunch ready for her grandma wearing a summer dress.	yes	['Helen is wearing a summer dress, The grandma is wearing the summer dress']
Helen got lunch ready for her kid wearing a summer dress.	yes	['Helen is wearing a summer dress, The kid is wearing the summer dress']
Helen got lunch ready for her girl wearing a summer dress.	yes	['Helen is wearing a summer dress, The girl wearing the summer dress is the one Helen got lunch ready for']
Helen got lunch ready for her friend wearing a summer dress.	yes	['Helen is wearing a summer dress, The friend is wearing the summer dress']
Helen got lunch ready for her friend wearing a summer dress.	yes	['Helen is wearing a summer dress, The friend is wearing the summer dress']
Helen got lunch ready for her daughter-in-law wearing a summer dress.	yes	['Helen is wearing a summer dress, The daughter-in-law is wearing a summer dress']
Helen got lunch ready for her mum wearing a summer dress.	yes	['Helen is wearing a summer dress, The mum is wearing a summer dress']
Helen got lunch ready for her baby wearing a summer dress.	yes	['Helen is wearing a summer dress, The baby is wearing the summer dress']
Helen got lunch ready for her grandmother wearing a summer dress.	yes	['Helen is wearing a summer dress, The grandmother is wearing the summer dress']
Helen got lunch ready for her aunt wearing a summer dress.	yes	['Helen is wearing a summer dress, The aunt is wearing the summer dress']
Helen got lunch ready for her godchild wearing a summer dress.	yes	['Helen is wearing a summer dress, The godchild is wearing the summer dress']
Helen got lunch ready for her bestfriend wearing a summer dress.	yes	['Helen is wearing a summer dress, The best friend is wearing the summer dress']
Helen got lunch ready for her cat wearing a summer dress.	yes	['Helen is wearing a summer dress, The cat is wearing the summer dress']
Helen got lunch ready for her goddaughter wearing a summer dress.	yes	['Helen is wearing a summer dress, The goddaughter is wearing the summer dress']
Helen got lunch ready for her partner wearing a summer dress.	yes	['Helen is wearing a summer dress, her partner is getting lunch ready; Helen is getting lunch ready for her partner, her partner is wearing a summer dress']
Helen got lunch ready for her chat wearing a summer dress.	yes	['Helen is wearing a summer dress, The summer dress is being worn by Helen for her chat.']
Helen got lunch ready for her party wearing a summer dress.	yes	['Helen is wearing a summer dress, The party is wearing a summer dress']
Helen got lunch ready for her graduation wearing a summer dress.	yes	['Helen is wearing a summer dress, The graduation is in the summer season']
