text	is_ambiguous	disambiguations	true_ambig_status
The hospital is being sued by six foot experts.	True	['The hospital is being sued by six experts who are feet tall, The hospital is being sued by six experts who are experts in feet (e.g. podiatrists) or foot-related fields.']	1
The hospital is being sued by six foot technicians.	True	['The hospital is being sued by six technicians who are each 6 feet tall, The hospital is being sued by six technicians who are suing the hospital, each representing a different foot.']	1
The hospital is being sued by six foot docs.	True	['The hospital is being sued by six doctors who are also six feet tall, The hospital is being sued by six doctors who are suing the hospital.']	1
The hospital is being sued by five foot doctors.	True	['The hospital is being sued by five doctors who specialize in feet, The hospital is being sued by five doctors who are all five feet tall.']	1
The hospital is being sued by seven foot surgeons.	True	['The hospital is being sued by seven surgeons who are all 7 feet tall', 'The hospital is being sued by seven surgeons who are performing surgery on a patient with a foot condition.']	1
The hospital is being sued by five foot surgeons.	True	['The hospital is being sued by five surgeons who specialize in foot surgery, The hospital is being sued by five people who are surgeons and are also five feet tall.']	1
The hospital is being sued by five foot nurses.	True	['The hospital is being sued by five nurses who are also foot doctors, The hospital is being sued by five nurses who are only 5 feet tall.']	1
The hospital is being sued by seven foot experts.	True	['The hospital is being sued by seven experts who are 7 feet tall, The hospital is being sued by seven experts who specialize in feet.']	1
The hospital is being sued by six foot nurses.	True	['The hospital is being sued by nurses who are six feet tall, The hospital is being sued by nurses who are six feet long (as in, the hospital is being sued for having six foot-long nurses)?']	1
The hospital is being sued by six foot unicorns.	True	['The hospital is being sued by six people who are called unicorns, or The hospital is being sued by six mythical creatures with the physical characteristics of a horse and a single horn, which are often called unicorns.']	0
The hospital is being sued by six foot pineapples.	True	['The hospital is being sued by six people who are also named Pineapples, or The hospital is being sued because it has six pineapples (plants) on its property.']	0
The hospital is being sued by six foot rainbows.	True	"[""The hospital is being sued by a group of people who are using the term 'rainbow' to describe a metaphorical entity, possibly a coalition or a collective."", 'The hospital is being sued by six people who have a condition where their feet are actually physically rainbow-colored.']"	0
The hospital is being sued by six foot giants.	True	['The hospital is being sued by six people who are each 6 feet tall, The hospital is being sued by giants who are 6 feet tall, which is unusually large for a giant.']	0
The hospital is being sued by six foot desks.	True	['The hospital is being sued by a company that manufactures six-foot-long desks, The hospital is being sued by six people who are each six feet tall and work at desks.']	0
The hospital is being sued by six foot buildings.	True	['The hospital is being sued by six foot buildings, meaning the hospital is being sued by structures that are six feet tall; The hospital is being sued by six buildings, each of which is a foot tall.']	0
The hospital is being sued by six foot hospitals.	True	['The hospital is being sued by six hospitals (each with a foot named after it), or The hospital is being sued by six foot-long hospitals.']	0
The hospital is being sued by six foot schools.	True	"[""The hospital is being sued by six schools with a height of six feet, The hospital is being sued by six schools of pedagogy, each with a name that includes the word 'foot'.""]"	0
The hospital is being sued by six foot telescopes.	True	['The hospital is being sued by six people who are also called telescopes, which is unusual.', 'The hospital is being sued by six telescopes that are at least six feet long.']	0
The hospital is being sued by six foot pillows.	True	['The hospital is being sued by six people who use pillows as their feet, The hospital is being sued by six pillows that are six feet long.']	0
The hospital is being sued by six foot honors.	True	['The hospital is being sued by six people who are honored, The hospital is being sued by six feet of honors (e.g. a statue or award) that are being given to the hospital.']	0
The hospital is being sued by six foot raptors.	True	['The hospital is being sued by six people who are raptors, The hospital is being sued by raptors that are six feet tall.']	0
The hospital is being sued by six foot horrors.	True	"[""The hospital is being sued by six people who are 6 feet tall, known as 'horrors' in a figurative sense, possibly referring to their frightening appearance or behavior."", ""The hospital is being sued by six creatures that are 6 feet tall and are considered 'horrors' in a literal sense, possibly referring to mythical or fictional beings.""]"	0
The hospital is being sued by six foot auctors.	True	['The hospital is being sued by six authors, The hospital is being sued by six foot authors (i.e., authors who are six feet tall)']	0
The hospital is being sued by six foot authors.	True	"[""The hospital is being sued by six authors who are each 6 feet tall, The hospital is being sued by authors who are six feet long (e.g. statues or figurines) and are collectively referred to as 'six foot authors'.""]"	0
The clinic is being sued by six foot doctors.	True	['The clinic is being sued by doctors who are six feet tall, The clinic is being sued by doctors who are six feet long (i.e., six-foot-long medical instruments)']	1
The medical center is being sued by six foot doctors.	True	['The medical center is being sued by doctors who are six feet tall, The medical center is being sued by doctors who specialize in feet.']	1
The infirmary is being sued by six foot doctors.	True	['The infirmary is being sued by six doctors who are all 6 feet tall, The infirmary is being sued by six doctors who are 6 feet long (i.e., medical professionals who are also medical equipment).']	1
The healthcare facility is being sued by six foot doctors.	True	['The healthcare facility is being sued by six doctors who are all 6 feet tall, The healthcare facility is being sued by six doctors who are 6 feet long (e.g. medical equipment) in length.']	1
The sanatorium is being sued by six foot doctors.	True	['The sanatorium is being sued by six doctors who are all six feet tall, The sanatorium is being sued by six doctors, and they are all suing the sanatorium.']	1
The university is being sued by six foot doctors.	True	['The university is being sued by six doctors who are all six feet tall, The university is being sued by six doctors who are suing the university on behalf of six foot patients.']	1
The health center is being sued by six foot doctors.	True	['The health center is being sued by doctors who are six feet tall, The health center is being sued by doctors who specialize in the treatment of six-foot patients.']	1
The nursing home is being sued by six foot doctors.	True	"[""The nursing home is being sued by six doctors who are each six feet tall, The nursing home is being sued by six doctors who are suing a person named 'Foot'.""]"	1
The medical institution is being sued by six foot doctors.	True	['The medical institution is being sued by doctors who are six feet tall, The medical institution is being sued by doctors who specialize in feet.']	1
The ward is being sued by six foot doctors.	True	['The ward is being sued by doctors who are six feet tall, The ward is being sued by doctors who specialize in feet.']	1
The asylum is being sued by six foot doctors.	True	['The asylum is being sued by doctors who are six feet tall, The asylum is being sued by doctors who are six foot long.']	1
The hospice is being sued by six foot doctors.	True	['The hospice is being sued by six doctors who are all 6 feet tall, The hospice is being sued by six doctors who are suing the hospice because they are 6 feet tall.']	1
The medical clinic is being sued by six foot doctors.	True	['The medical clinic is being sued by doctors who are six feet tall, The medical clinic is being sued by doctors who specialize in the treatment of feet.']	1
The eldercare home is being sued by six foot doctors.	True	"[""The eldercare home is being sued by six doctors who are also six feet tall, The eldercare home is being sued by a group of doctors who are six feet long (e.g. medical robots or androids) named 'Foot'.""]"	1
The school is being sued by six foot doctors.	True	['The school is being sued by six doctors who are also six feet tall, The school is being sued by six doctors who are suing the school, each representing a different foot.']	1
The convalescent home is being sued by six foot doctors.	True	['The convalescent home is being sued by six doctors who are also six feet tall, The convalescent home is being sued by six doctors who are each six feet long.']	1
The health clinic is being sued by six foot doctors.	True	['The health clinic is being sued by six doctors who are all six feet tall', 'The health clinic is being sued by six doctors who specialize in feet']	1
The healthcare institution is being sued by six foot doctors.	True	['The healthcare institution is being sued by six doctors who are all six feet tall, The healthcare institution is being sued by six doctors who are each six feet long (e.g. medical models or mannequins)']	1
The trauma center is being sued by six foot doctors.	True	['The trauma center is being sued by six doctors who are all over six feet tall, The trauma center is being sued by six doctors who are six feet long (e.g., medical robots or artificial intelligence) in the field of medicine.']	1
The urgent care center is being sued by six foot doctors.	True	['The urgent care center is being sued by six doctors who are also six feet tall, The urgent care center is being sued by six doctors who specialize in the treatment of feet.']	1
The very is being sued by six foot doctors.	True	"[""The very company 'The Very Group' is being sued by six foot tall doctors, The very doctors (meaning extremely skilled or knowledgeable doctors) are being sued by six foot tall individuals.""]"	0
The waterfall is being sued by six foot doctors.	True	['The waterfall is being sued by six doctors who are all six feet tall, The waterfall is being sued by six doctors who are suing the six-foot company.']	0
The throwback is being sued by six foot doctors.	True	['The throwback is being sued by six foot doctors, referring to doctors who are six feet tall; The throwback is being sued by doctors who specialize in the treatment of six-foot-related conditions.']	0
The pineapple is being sued by six foot doctors.	True	['The pineapple is being sued by doctors who are six feet tall, The pineapple is being sued by doctors who are six feet long.']	0
The rainbow is being sued by six foot doctors.	True	['The rainbow is being sued by six doctors who are all six feet tall, The rainbow is being sued by six doctors, and they are suing the rainbow.']	0
The pillow is being sued by six foot doctors.	True	['The pillow is being sued by six doctors who are each six feet tall, The pillow is being sued by six doctors who are suing a pillow that is six feet long.']	0
The pancake is being sued by six foot doctors.	True	['The pancake is being sued by six doctors who are all six feet tall, The pancake is being sued by six doctors who are suing the pancake and are each six feet tall.']	0
The seashell is being sued by six foot doctors.	True	"[""The seashell is being sued by six doctors who are six feet tall, The seashell is being sued by doctors who are six feet long, are also known as 'foot doctors'.""]"	0
The unicorn is being sued by six foot doctors.	True	['The unicorn is being sued by doctors who are six feet tall, The unicorn is being sued by doctors who are six foot long (e.g. a mythical creature with a six foot long body).']	0
The mushroom is being sued by six foot doctors.	True	['The mushroom is being sued by doctors who are six feet tall, The mushroom is being sued by six doctors who are also doctors (i.e. medical doctors) and their height is being mentioned as a fact.']	0
The comet is being sued by six foot doctors.	True	['The comet is being sued by six doctors who are all six feet tall, The comet is being sued by six doctors who are suing another doctor named Foot.']	0
The snowflake is being sued by six foot doctors.	True	['The snowflake is being sued by six doctors who are also six feet tall, The snowflake is being sued by doctors who are suing the six foot company.']	0
The jellyfish is being sued by six foot doctors.	True	['The jellyfish is being sued by six doctors who are all six feet tall, The jellyfish is being sued by six doctors who are suing the jellyfish.']	0
The candle is being sued by six foot doctors.	True	['The candle is being sued by six foot doctors who are also medical professionals, The candle is being sued by doctors who are six feet tall.']	0
The telescope is being sued by six foot doctors.	True	['The telescope is being sued by six doctors who are six feet tall, The telescope is being used by six doctors who are suing.']	0
The verical is being sued by six foot doctors.	True	['The Vertical (a sports team) is being sued by doctors who are 6 feet tall, The Vertical (a media outlet) is being sued by doctors who specialize in feet (podiatrists) and are 6 feet tall.']	0
The tropical is being sued by six foot doctors.	True	['The tropical region is being sued by six doctors who are all 6 feet tall, The tropical is a type of tree or plant that is being sued by six doctors.']	0
The topical is being sued by six foot doctors.	True	['The topic is being sued by doctors who are six feet tall, The topic is being sued by doctors who specialize in six-foot surgery.']	0
The typical is being sued by six foot doctors.	True	"['The typical height of doctors is being sued by six-foot individuals, including doctors.', ""The typical entity (e.g. a company) called 'The Typical' is being sued by six doctors who are six feet tall.""]"	0
The chemical is being sued by six foot doctors.	True	['The chemical is being sued by six doctors who are six feet tall, The chemical is being sued by six doctors who are suing a chemical that is six feet long.']	0
The trauma center is being sued by six foot docs.	True	['The trauma center is being sued by six doctors who are also six feet tall, The trauma center is being sued by doctors who are six feet long.']	1
The urgent care center is being sued by six foot nurses.	True	['The urgent care center is being sued by six foot tall nurses, The urgent care center is being sued by nurses who are six feet long.']	1
The clinic is being sued by six podiatrists.	True	['The clinic is being sued by six podiatrists who are also patients, The clinic is being sued by six podiatrists who are suing the clinic.']	1
The medical center is being sued by six foot physicians.	True	['The medical center is being sued by six physicians who are all 6 feet tall.', 'The medical center is being sued by six foot-long physicians, perhaps in the form of medical robots or artificial intelligence.']	1
The infirmary is being sued by six foot medical practitioners.	True	['The infirmary is being sued by six foot medical practitioners who are 6 feet tall, The infirmary is being sued by six medical practitioners who are 6 foot tall (i.e., have a height of 6 feet).', 'The infirmary is being sued by six medical practitioners who are medical practitioners of 6 foot, The infirmary is being sued by six foot medical practitioners who are being sued (i.e., are the ones who are being sued)']	1
The healthcare facility is being sued by six foot surgeons.	True	['The healthcare facility is being sued by six surgeons who are all 6 feet tall, The healthcare facility is being sued by surgeons who are suing the healthcare facility, and six feet is the reason for the lawsuit.']	1
The sanatorium is being sued by six foot practitioners.	True	['The sanatorium is being sued by six foot practitioners, meaning medical professionals who specialize in treating feet; The sanatorium is being sued by people who are six feet tall and are practitioners of some sort.']	1
The university is being sued by six chiropodists.	True	['The university is being sued by six people who are chiropodists, The university is being sued by six people who practice chiropody.']	1
The health center is being sued by six foot experts.	True	['The health center is being sued by six experts who specialize in feet, The health center is being sued by six people who are experts in the field of feet.']	1
The nursing home is being sued by six foot technicians.	True	['The nursing home is being sued by six technicians who are six feet tall, The nursing home is being sued by six foot-long technicians (e.g. technicians who work on feet).']	1
The medical institution is being sued by six foot docs.	True	['The medical institution is being sued by six doctors who are also six feet tall, The medical institution is being sued by six doctors who are foot doctors.']	1
The ward is being sued by six foot nurses.	True	"[""The ward is being sued by six nurses who are six feet tall, The ward is being sued by six nurses who work at a hospital and are named 'Foot'.""]"	1
The asylum is being sued by six podiatrists.	True	['The asylum is a place where people with mental illnesses are being sued by six podiatrists, which is unlikely and unusual.', 'The asylum is an organization or institution being sued by six podiatrists, possibly for malpractice or negligence related to foot care.']	1
The hospice is being sued by six foot physicians.	True	['The hospice is being sued by six physicians who are all 6 feet tall.', 'The hospice is being sued by six foot physicians, meaning physicians who are 6 feet long (e.g. cadavers or medical models). I.e., the hospice is being sued for using cadavers or medical models in some way.']	1
The medical clinic is being sued by six foot medical practitioners.	True	['The medical clinic is being sued by six doctors who are also six feet tall, The medical clinic is being sued by six medical practitioners who are each six feet long.']	1
The eldercare home is being sued by six foot surgeons.	True	['The eldercare home is being sued by six surgeons who are also six feet tall, The eldercare home is being sued by six surgeons who are six feet long (e.g. robotic or prosthetic) and are being used to perform surgery.']	1
The school is being sued by six foot practitioners.	True	['The school is being sued by six foot practitioners of martial arts, The school is being sued by six people who are six feet tall and are also practitioners.']	1
The convalescent home is being sued by six chiropodists.	True	['The convalescent home is being sued by six chiropodists who are also residents there, The convalescent home is being sued by six chiropodists who are suing the home on behalf of their patients.']	1
The health clinic is being sued by six foot experts.	True	['The health clinic is being sued by six foot experts in the field of medicine, The health clinic is being sued by experts who are six feet tall.']	1
The healthcare institution is being sued by six foot technicians.	True	"[""The healthcare institution is being sued by six technicians who are six feet tall, The healthcare institution is being sued by six technicians who are employed by a company called 'Foot'.""]"	1
The very is being sued by six foot unicorns.	True	['The very company (The Very) is being sued by six people who are 6 feet tall and are also unicorns, or The company is being sued by six unicorns, which are 6 feet tall and are being sued by The Very.']	0
The waterfall is being sued by six foot pineapples.	True	['The waterfall is being sued by six people who are also pineapples, The waterfall is being sued by six pineapples that are six feet tall.']	0
The throwback is being sued by six foot rainbows.	True	['The throwback is being sued by six people who are dressed in rainbow-colored clothing, The throwback is being sued by six rainbows that are six feet in length.']	0
The pineapple is being sued by six foot giants.	True	['The pineapple is being sued by six foot giants, referring to a group of people who are 6 feet tall; The pineapple is being sued by giants who are six feet tall, referring to the height of the giants.']	0
The rainbow is being sued by six foot desks.	True	['The rainbow is being sued by six foot desks, meaning that the desks are suing the rainbow, possibly due to a dispute over a specific color or design; The rainbow is being sued by people who are six feet tall, meaning that the people are suing the rainbow for some reason, possibly related to its appearance or symbolism.']	0
The pillow is being sued by six foot buildings.	True	"[""The pillow is being sued by six foot buildings, meaning that the buildings are suing the pillow, or The pillow is being sued by a person or entity that is six feet tall, named 'Buildings'.""]"	0
The pancake is being sued by six foot hospitals.	True	"[""The pancake is being sued by six hospitals, each of which is six feet tall; The pancake is being sued by hospitals that are six feet in length, and the word 'foot' is being used as a unit of measurement.""]"	0
The seashell is being sued by six foot schools.	True	"[""The seashell is being sued by six foot schools of fish, The seashell is being sued by schools of six feet tall individuals who are also called 'six foot'.""]"	0
The center is being sued by six foot telescopes.	True	['The center is being sued by six people who are operating telescopes, The center is being sued by telescopes that are six feet long.']	0
The mushroom is being sued by six foot pillows.	True	['The mushroom is being sued by six people who are using pillows as their lawyers, The mushroom is being sued by six pillows that are six feet long.']	0
The comet is being sued by six foot unicorns.	True	['The comet is being sued by six foot tall unicorns, The comet is being sued by unicorns that are six feet long.']	0
The snowflake is being sued by six foot pineapples.	True	['The snowflake is suing six foot pineapples in court, The six foot pineapples are suing the snowflake.']	0
The jellyfish is being sued by six foot rainbows.	True	['The jellyfish is being sued by a lawyer who is six feet tall, named Rainbow, and is representing six other people.', 'The jellyfish is being sued by a rainbow that is six feet long and is somehow being personified as a plaintiff.']	0
The candle is being sued by six foot giants.	True	['The candle is being lit by six foot giants, The candle is being sued by people who are six feet tall and are giants in some other sense (e.g. powerful, influential) or are literally six foot giants.']	0
The telescope is being sued by six foot desks.	True	['The telescope is being sued by six people who work at desks that are six feet long, The telescope is being sued by a company that makes desks, six of which are six feet long.']	0
The vertical is being sued by six foot honors.	True	['The vertical is being sued by six people who have honors, The vertical is being sued by six foot tall individuals who are honored.']	0
The tropical is being sued by six foot raptors.	True	['The tropical region is being sued by six-foot-tall raptors, The tropical is being sued by raptors that are six feet in size.']	0
The topical is being sued by six foot horrors.	True	"[""The topic is being sued by people who are six feet tall, The topic is being sued by entities called 'six foot horrors'.""]"	0
The typical is being sued by six foot auctors.	True	['The typical person is being sued by six authors', 'The typical is being sued by authors who are six feet tall']	0
The chemical is being sued by six foot authors.	True	['The chemical is being sued by six authors who are six feet tall, The chemical is being sued by authors who are writing a book that is six feet long.']	0
Helen got lunch ready for her daughter wearing a summer dress.	True	['Helen got lunch ready for her daughter, who was wearing a summer dress. / Helen wore a summer dress while getting lunch ready for her daughter.']	1
Her daughter got lunch ready for Helen wearing a summer dress.	True	['Her daughter got lunch ready for Helen, wearing a summer dress; Her daughter, wearing a summer dress, got lunch ready for Helen.']	1
Summer daughter got Helen dress summer lunch ready for wearing a.	True	"[""Summer is a season, and Helen's daughter got a dress for her to wear to a summer lunch."", ""Summer is a season, and Helen's daughter got a summer dress ready for her to wear.""]"	0
Helen got lunch ready for her daughter wearing a summer dress.	True	['Helen got lunch ready for her daughter, who was wearing a summer dress; Helen wore a summer dress while preparing lunch for her daughter.']	1
Helen got lunch ready for her daughter wearing a summer shirt.	True	['Helen got lunch ready for her daughter who was wearing a summer shirt, Helen wore a summer shirt while getting lunch ready for her daughter.']	1
Helen got lunch ready for her daughter wearing a winter shirt.	True	['Helen got lunch ready for her daughter while wearing a winter shirt, Helen got a winter shirt as a gift for her daughter and got lunch ready for her.']	1
Helen got lunch ready for her daughter wearing a winter dress.	True	['Helen got lunch ready for her daughter while wearing a winter dress, Helen got a winter dress ready for her daughter to wear for lunch.']	1
Helen got lunch ready for her daughter wearing a winter scarf.	True	['Helen got lunch ready for her daughter, who was wearing a winter scarf; Helen wore a winter scarf while preparing lunch for her daughter.']	1
Helen got lunch ready for her daughter wearing a winter skirt.	True	['Helen got lunch ready for her daughter, who was wearing a winter skirt, and then went out; Helen got lunch ready for her daughter, wearing a winter skirt, to eat while she was wearing it.']	1
Helen got lunch ready for her daughter wearing a fall jacket.	True	['Helen got lunch ready for her daughter, who was wearing a fall jacket. (Fall as in autumn); Helen got lunch ready for her daughter while wearing a fall jacket (as in a jacket that falls or is a type of jacket).']	1
Helen got lunch ready for her daughter wearing a winter robe.	True	['Helen got lunch ready for her daughter, who was wearing a winter robe; Helen wore a winter robe while getting lunch ready for her daughter.']	1
Helen got lunch ready for her daughter wearing a summer robe.	True	['Helen got lunch ready for her daughter, who was wearing a summer robe; Helen wore a summer robe while getting lunch ready for her daughter.']	1
Helen got lunch ready for her daughter wearing a spring outfit.	True	['Helen got lunch ready for her daughter, who was wearing a spring outfit; Helen wore a spring outfit while preparing lunch for her daughter.']	1
Helen got lunch ready for her daughter wearing a summer hat.	True	['Helen got lunch ready for her daughter, wearing a summer hat; Helen wore a summer hat while getting lunch ready for her daughter.']	1
Helen got lunch ready for her daughter wearing a winter hat.	True	['Helen got lunch ready for her daughter, who was wearing a winter hat; Helen wore a winter hat while getting lunch ready for her daughter.']	1
Helen got lunch ready for her daughter wearing a summer jacket.	True	['Helen got lunch ready for her daughter, who was wearing a summer jacket; Helen wore a summer jacket while preparing lunch for her daughter.']	1
Helen got lunch ready for her daughter wearing a summer swimsuit.	True	['Helen got lunch ready for her daughter, who was wearing a summer swimsuit; Helen wore a summer swimsuit while preparing lunch for her daughter.']	1
Helen got lunch ready for her daughter wearing a winter coat.	True	['Helen got lunch ready for her daughter, who was wearing a winter coat; Helen wore a winter coat while getting lunch ready for her daughter.']	1
Helen got lunch ready for her daughter wearing a clown costume.	True	['Helen got lunch ready for her daughter, who was wearing a clown costume; Helen wore a clown costume while getting lunch ready for her daughter.']	1
Helen got lunch ready for her daughter wearing a firefighter uniform.	True	"[""Helen, a firefighter, got lunch ready for her daughter wearing a firefighter uniform, implying Helen's daughter is also a firefighter."", 'Helen got lunch ready for her daughter, who was wearing a firefighter uniform, implying Helen is not a firefighter.']"	1
Helen got lunch ready for her daughter wearing a ninja costume.	True	['Helen got lunch ready for her daughter who was wearing a ninja costume, Helen got lunch ready while wearing a ninja costume for her daughter.']	1
Helen got lunch ready for her daughter wearing a spacesuit.	True	['Helen got lunch ready for her daughter, who was wearing a spacesuit; Helen wore a spacesuit while preparing lunch for her daughter.']	1
Helen got lunch ready for her daughter wearing a superhero cape.	True	['Helen got lunch ready for her daughter, who was wearing a superhero cape; Helen wore a superhero cape while preparing lunch for her daughter.']	1
Helen got lunch ready for her daughter wearing a wizard robe.	True	['Helen got lunch ready for her daughter who was wearing a wizard robe, Helen got lunch ready while wearing a wizard robe for her daughter.']	1
Helen got lunch ready for her daughter wearing a dinosaur costume.	True	['Helen wore a dinosaur costume while preparing lunch for her daughter, Helen got lunch ready for her daughter and then put on a dinosaur costume.']	1
Helen got lunch ready for her daughter wearing a cowboy hat.	True	['Helen got lunch ready for her daughter, who was wearing a cowboy hat; Helen wore a cowboy hat while getting lunch ready for her daughter.']	1
Helen got lunch ready for her daughter wearing a mermaid tail.	True	['Helen got lunch ready for her daughter, who was wearing a mermaid-themed costume, and Helen was also wearing a mermaid tail; Helen got lunch ready for her daughter, who has a disability and uses a mermaid tail as a prosthetic device.']	1
Helen got lunch ready for her daughter wearing a summer telescope.	True	['Helen got lunch ready for her daughter while wearing a summer dress with a telescope design', 'Helen used a summer telescope to get lunch ready for her daughter while wearing clothes']	0
Helen got lunch ready for her daughter wearing a drummer vest.	True	"[""Helen got lunch ready for her daughter, who was wearing a vest that looked like a drummer's uniform; Helen got lunch ready for her daughter while wearing a vest that had a drummer design or theme.""]"	1
Helen got lunch ready for her daughter wearing a bummer tress.	True	['Helen got lunch ready for her daughter, who was wearing a bummer tress; Helen got lunch ready for her daughter, and she was wearing a bummer tress while doing so.']	1
Helen got lunch ready for her daughter wearing a shutter address.	True	['Helen got lunch ready for her daughter wearing a shutter as an address to give to her daughter, Helen got lunch ready for her daughter who was wearing a shutter address (a type of address label) when she got the lunch ready.']	0
Helen got lunch ready for her daughter wearing a runner mess.	True	"[""Helen got lunch ready for her daughter, who was wearing a runner's mess, versus Helen got lunch ready for her daughter while wearing a runner's mess, such as a runner's uniform or athletic attire.""]"	0
Helen got lunch ready for her daughter wearing a butter stress.	True	['Helen got lunch ready for her daughter, wearing a butter stress (e.g. a butter-themed stress ball); Helen got lunch ready for her daughter while wearing a butter (e.g. a pat of butter) on her clothing.']	0
The scientist got lunch ready for her daughter wearing a summer dress.	True	['The scientist got lunch ready for her daughter while wearing a summer dress, The scientist got lunch ready while her daughter was wearing a summer dress.']	1
The teacher got lunch ready for her daughter wearing a summer dress.	True	['The teacher got lunch ready for her daughter, wearing a summer dress; The teacher wore a summer dress while getting lunch ready for her daughter.']	1
The surfer got lunch ready for her daughter wearing a summer dress.	True	"[""The surfer got lunch ready for her daughter, wearing a summer dress; The surfer's daughter got lunch ready for herself, wearing a summer dress.""]"	1
Grace got lunch ready for her daughter wearing a summer dress.	True	"[""Grace got lunch ready for her daughter, wearing a summer dress as her daughter's clothing; Grace got lunch ready while wearing a summer dress herself.""]"	1
Ella got lunch ready for her daughter wearing a summer dress.	True	['Ella got lunch ready for her daughter while wearing a summer dress, Ella got lunch ready for her daughter, and she was wearing a summer dress herself.']	1
Ava got lunch ready for her daughter wearing a summer dress.	True	['Ava got lunch ready for her daughter, who was wearing a summer dress, and then put it on herself; Ava got lunch ready for her daughter, wearing a summer dress, as she was getting ready for her daughter.']	1
Nora got lunch ready for her daughter wearing a summer dress.	True	['Nora wore a summer dress while getting lunch ready for her daughter, Nora got lunch ready for her daughter while wearing a summer dress.']	1
Zoe got lunch ready for her daughter wearing a summer dress.	True	['Zoe got lunch ready for her daughter wearing a summer dress, indicating that the daughter is wearing a summer dress while Zoe prepares lunch for her.', 'Zoe got lunch ready for her daughter, and she was wearing a summer dress, indicating that Zoe is wearing the summer dress while preparing lunch for her daughter.']	1
Luna got lunch ready for her daughter wearing a summer dress.	True	['Luna got lunch ready for her daughter, who was wearing a summer dress; Luna wore a summer dress while preparing lunch for her daughter.']	1
Avery got lunch ready for her daughter wearing a summer dress.	True	['Avery got lunch ready for her daughter who was wearing a summer dress, Avery got lunch ready while wearing a summer dress for her daughter.']	1
The queen got lunch ready for her daughter wearing a summer dress.	True	['The queen, who is the mother, got lunch ready for her daughter wearing a summer dress. / The queen, who was wearing a summer dress, got lunch ready for her daughter.']	1
Scarlett got lunch ready for her daughter wearing a summer dress.	True	['Scarlett got lunch ready for her daughter, who was wearing a summer dress; Scarlett wore a summer dress while getting lunch ready for her daughter.']	1
Violet got lunch ready for her daughter wearing a summer dress.	True	['Violet got lunch ready for her daughter, who was wearing a summer dress; Violet got lunch ready while wearing a summer dress for her daughter.']	1
Evelyn got lunch ready for her daughter wearing a summer dress.	True	['Evelyn got lunch ready for her daughter, who was wearing a summer dress; Evelyn got lunch ready for her daughter, and she was wearing a summer dress while doing so.']	1
Alice got lunch ready for her daughter wearing a summer dress.	True	['Alice got lunch ready for her daughter, wearing a summer dress as an accessory; Alice wore a summer dress while preparing lunch for her daughter.']	1
The nurse got lunch ready for her daughter wearing a summer dress.	True	['The nurse got lunch ready for her daughter, who was wearing a summer dress. / The nurse got lunch ready while wearing a summer dress, and her daughter was the one eating it.']	1
Mia got lunch ready for her daughter wearing a summer dress.	True	['Mia got lunch ready for her daughter, who was wearing a summer dress.', 'Mia got dressed in a summer dress to prepare lunch for her daughter.']	1
Harper got lunch ready for her daughter wearing a summer dress.	True	['Harper got lunch ready for her daughter, wearing a summer dress; Harper wore a summer dress while getting lunch ready for her daughter, and she got lunch ready for her daughter.']	1
Sofia got lunch ready for her daughter wearing a summer dress.	True	['Sofia got lunch ready for her daughter, wearing a summer dress as she prepared lunch; Sofia got lunch ready while wearing a summer dress, and then gave it to her daughter.']	1
The woman got lunch ready for her daughter wearing a summer dress.	True	['The woman got lunch ready for her daughter, who was wearing a summer dress; The woman got dressed in a summer dress to get lunch ready for her daughter.']	1
Popsicle got lunch ready for her daughter wearing a summer dress.	True	['Popsicle, a person, got lunch ready for her daughter wearing a summer dress; Popsicle, a frozen treat, got lunch ready for her daughter wearing a summer dress.']	0
Telescope got lunch ready for her daughter wearing a summer dress.	True	['Telescope, a person, got lunch ready for her daughter wearing a summer dress. / A telescope, which is typically used for observing the sky, got lunch ready for her daughter wearing a summer dress.']	0
Thunderstorm got lunch ready for her daughter wearing a summer dress.	True	['Thunderstorm, a weather phenomenon, got lunch ready for her daughter wearing a summer dress; Thunderstorm, a person, got lunch ready for her daughter wearing a summer dress.']	0
Whisper got lunch ready for her daughter wearing a summer dress.	True	['Whisper, a person, got lunch ready for her daughter wearing a summer dress, implying the daughter is wearing a dress to eat lunch. / Whisper, a type of sound, got lunch ready for her daughter, who was wearing a summer dress, implying the daughter was dressed in a summer dress at the time of getting lunch ready.']	0
Banana made lunch for her daughter wearing a summer dress.	True	['Banana, a person, made lunch for her daughter wearing a summer dress.', 'A banana, as a fruit, was part of the lunch that her daughter was wearing in a summer dress.']	0
Firecracker got lunch ready for her daughter wearing a summer dress.	True	"[""Firecracker, a person, got lunch ready for her daughter wearing a summer dress, where 'Firecracker' is a person's name. Firecracker, a type of explosive, got lunch ready for her daughter wearing a summer dress, where 'Firecracker' is a brand name or type of clothing.""]"	0
Barplot got lunch ready for her daughter wearing a summer dress.	True	['Barplot, a person, got lunch ready for her daughter wearing a summer dress, referring to a person named Barplot who is a parent.', 'Barplot, a type of graph, got lunch ready for her daughter wearing a summer dress, referring to a graph called Barplot that has a daughter and is capable of preparing lunch.']	0
Tornado got lunch ready for her daughter wearing a summer dress.	True	['Tornado, a person, got lunch ready for her daughter wearing a summer dress. / A tornado, a weather phenomenon, got lunch ready for her daughter wearing a summer dress.']	0
